WALIS AAR ID,Is this datapoint public?,Reference(s),IGSN,Sample ID,Analysis ID,Reported ID,Date of analysis,Laboratory name,Sample Type,Taxonomy,Sample position,Whole-Rock?,Grain Size (μm),Carbonate (%),Fraction (μm),Notes and comments on sample quality,Collection Context,Depth of burial (m),Accepted?,Reason for rejection,Reported Latitude,Reported Longitude,Latitude (decimal degrees),Longitude (decimal degrees),Are Lat/Long estimated?,Original elevation datum used,Elevation measurement method,Reported elevation (m),Reported elevation uncertainty (m),Elevation above MSL (m),Elevation uncertainty used (m),Elevation comments,Age is Older/Equal/Younger than,Marine Isotopic Stage,Comments/details on MIS designation,Reported age (ka),Reported age uncertainty (±2σ) (ka),Current Annual Mean Temperature (°C),Preparation procedure,Method of chromatography,Stationary phase of the column,Number of replicates (samples),Number of sample replicates (injections),Ratio type,Pyrolysis experiment available,Level of uncertainty,Aspartic,Aspartic uncertainty,Glutamic,Glutamic uncertainty,Serine,Serine uncertainty,Alanine,Alanine uncertainty,Valine,Valine uncertainty,*A/I,*A/I uncertainty,Leucine,Leucine uncertainty,Notes/Comments,Independent age constraints available?,Calibration data available?,Are free AAR ratios available?,Level of uncertainty free AAR,Aspartic (free AAR),Aspartic uncertainty (free AAR),Glutamic (free AAR),Glutamic uncertainty (free AAR),Serine (free AAR),Serine uncertainty (free AAR),Alanine (free AAR),Alanine uncertainty (free AAR),Valine (free AAR),Valine uncertainty (free AAR),*A/I (free AAR),*A/I uncertainty (free AAR),Leucine (free AAR),Leucine uncertainty (free AAR),Notes/Comments free AAR,Calibration method,Amino Acid age equation,Calibration laboratory,Calibration laboratory ID,Calibration reference,Calibration D/L value,Calibration D/L value uncertainty (±1σ),Calibration age (ka),Calibration age (ka) uncertainty (±1σ),Independent age choice,Independent age method,Independent age laboratory,Independent age laboratory ID,Independent age result,Independent age reference,U-Series age constraint,ESR age constraint,Luminescence age constraint,Stratigraphic age constraint,Record created by,Record updated by,Last Update
20,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-014,RU89-014-001,n/a,,University of Alberta,sea snail,Adelomelon ancilla,body-whorl,No,,,,,beach gravels,0-3 m,Yes,,,,-40.791888,-64.860934,Yes,Mean Sea Level / General definition,Not reported,11.00,0.00,13.5,4.7,"The sample was taken from the upper 3 m of an 8 m section of beach gravel. The section was described as being ""approximately 11 m"", though it is not clear if it refers to the top or bottom of the section. The elevation incorporates this uncertainty. The uncertainty also includes 20% of the reported elevation (2.2 m).",Equal to,MIS 5e,"Based on similar ratios of beaches at the same elevation in this area, it was inferred to be MIS 5.",,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,N/A,0.440,,,,,,,,,,,,0.590,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-18 00:47:58
21,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-015,RU89-015-001,n/a,,University of Alberta,bivalve mollusc,Chlamys patriae,beak area or umbo,No,,,,,beach gravels,0-3 m,Yes,,,,-40.791888,-64.860934,Yes,Mean Sea Level / General definition,Not reported,11.00,0.00,13.5,4.7,"The sample was taken from the upper 3 m of an 8 m section of beach gravel. The section was described as being ""approximately 11 m"", though it is not clear if it refers to the top or bottom of the section. The elevation incorporates this uncertainty. The uncertainty also includes 20% of the reported elevation (2.2 m).",Equal to,MIS 5e,"Based on similar ratios of beaches at the same elevation in this area, it was inferred to be MIS 5.",,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,N/A,0.530,,,,,,,,,,,,0.550,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-18 00:48:52
22,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-016,RU89-016-001,n/a,,University of Alberta,bivalve mollusc,Glycymeris longior,beak area or umbo,No,,,,,beach gravels,0-3 m,Yes,,,,-40.791888,-64.860934,Yes,Mean Sea Level / General definition,Not reported,11.00,0.00,13.5,4.7,"The sample was taken from the upper 3 m of an 8 m section of beach gravel. The section was described as being ""approximately 11 m"", though it is not clear if it refers to the top or bottom of the section. The elevation incorporates this uncertainty. The uncertainty also includes 20% of the reported elevation (2.2 m).",Equal to,MIS 5e,"Based on similar ratios of beaches at the same elevation in this area, it was inferred to be MIS 5.",,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,N/A,0.460,,,,,,,,,,,,0.400,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-18 00:49:40
23,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-017,RU89-017-001,n/a,,University of Alberta,bivalve mollusc,Amiantis purpurata,beak area or umbo,No,,,,,beach gravels,0-3 m,Yes,,,,-40.791888,-64.860934,Yes,Mean Sea Level / General definition,Not reported,11.00,0.00,13.5,4.7,"The sample was taken from the upper 3 m of an 8 m section of beach gravel. The section was described as being ""approximately 11 m"", though it is not clear if it refers to the top or bottom of the section. The elevation incorporates this uncertainty. The uncertainty also includes 20% of the reported elevation (2.2 m).",Equal to,MIS 5e,"Based on similar ratios of beaches at the same elevation in this area, it was inferred to be MIS 5.",,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,N/A,0.660,,,,,,,,,,,,0.750,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-18 00:50:54
24,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-018,RU89-018-001,n/a,,University of Alberta,bivalve mollusc,Crepidula dilatata,beak area or umbo,No,,,,,beach gravels,0-3 m,Yes,,,,-40.791888,-64.860934,Yes,Mean Sea Level / General definition,Not reported,11.00,0.00,13.5,4.7,"The sample was taken from the upper 3 m of an 8 m section of beach gravel. The section was described as being ""approximately 11 m"", though it is not clear if it refers to the top or bottom of the section. The elevation incorporates this uncertainty. The uncertainty also includes 20% of the reported elevation (2.2 m).",Equal to,MIS 5e,"Based on similar ratios of beaches at the same elevation in this area, it was inferred to be MIS 5.",,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,N/A,0.760,,,,,,,,,,,,0.800,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-18 00:51:45
25,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-019,RU89-019-001,n/a,,University of Alberta,sea snail,Adelomelon ancilla,body-whorl,No,,,,,beach gravels,0.5-1.5 m,Yes,,,,-40.772377,-65.035744,Yes,Mean Sea Level / General definition,Not reported,10,2,10,2.8,"Elevation is reported as 8-12 m. Sample is taken from a section that is about 1.5 m thick, according to a sketch in the paper. The elevation uncertainty includes half the given elevation range (2 m) plus 20% of the reported elevation (2 m).",Equal to,MIS 5e,ESR dates from this location are consistent with MIS 5 age assignment.,,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,N/A,0.600,,,,,,,,,,,,0.470,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-18 01:52:11
26,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-020,RU89-020-001,n/a,,University of Alberta,bivalve mollusc,Pitar rostrata,beak area or umbo,No,,,,,beach gravels,0.5-1.5 m,Yes,,,,-40.772377,-65.035744,Yes,Mean Sea Level / General definition,Not reported,10,2,10,2.8,"Elevation is reported as 8-12 m. Sample is taken from a section that is about 1.5 m thick, according to a sketch in the paper. The elevation uncertainty includes half the given elevation range (2 m) plus 20% of the reported elevation (2 m).",Equal to,MIS 5e,ESR dates from this location are consistent with MIS 5 age assignment.,,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,N/A,0.620,,,,,,,,,,,,0.430,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-18 01:51:52
27,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-021,RU89-021-001,n/a,,University of Alberta,bivalve mollusc,Crepidula dilatata,beak area or umbo,No,,,,,beach gravels,0.5-1.5 m,Yes,,,,-40.772377,-65.035744,Yes,Mean Sea Level / General definition,Not reported,10,2,10,2.8,"Elevation is reported as 8-12 m. Sample is taken from a section that is about 1.5 m thick, according to a sketch in the paper. The elevation uncertainty includes half the given elevation range (2 m) plus 20% of the reported elevation (2 m).",Equal to,MIS 5e,ESR dates from this location are consistent with MIS 5 age assignment.,,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,N/A,0.750,,,,,,,,,,,,0.620,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-18 01:51:29
28,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-022,RU89-022-001,n/a,,University of Alberta,sea snail,Zidona dufresnei,body-whorl,No,,,,,beach ridges,unknown,Yes,,,,-42.339550,-63.644065,Yes,Mean Sea Level / General definition,Not reported,27,0,23.5,4.4,"Tidal levels from Puerto Madryn, about 70 km west of the sample location were reported. Spring mean tide is reported at 5 m and the mean neap tide is reported as 3 m. Elevation was estimated from a topographic profile plotted in the paper, which shows two ridges assigned to ""System IV"". The elevation of the top of the highest ridge is 27 m, and the elevation of the low point between the ridges is 20 m. The uncertainty is 20% of the highest point.",Equal to,MIS 5e,ESR dates from the same location are consistent with MIS 5 age.,,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,N/A,0.120,,,,,,,,,,,,0.050,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-18 02:26:34
29,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-023,RU89-023-001,n/a,,University of Alberta,bivalve mollusc,Mytilus edulus,beak area or umbo,No,,,,,beach ridges,unknown,Yes,,,,-42.339550,-63.644065,Yes,Mean Sea Level / General definition,Not reported,27,0,23.5,4.42,"Tidal levels from Puerto Madryn, about 70 km west of the sample location were reported. Spring mean tide is reported at 5 m and the mean neap tide is reported as 3 m. Elevation was estimated from a topographic profile plotted in the paper, which shows two ridges assigned to ""System IV"". The elevation of the top of the highest ridge is 27 m, and the elevation of the low point between the ridges is 20 m. The uncertainty is 20% of the highest point.",Equal to,MIS 5e,ESR dates from the same location are consistent with MIS 5 age.,,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,N/A,0.280,,,,,,,,,,,,0.100,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-18 02:26:14
30,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-024,RU89-024-001,n/a,,University of Alberta,sea snail,Adelomelon ancilla,body-whorl,No,,,,,beach ridges,unknown,Yes,,,,-42.339550,-63.644065,Yes,Mean Sea Level / General definition,Not reported,27,0,23.5,4.42,"Tidal levels from Puerto Madryn, about 70 km west of the sample location were reported. Spring mean tide is reported at 5 m and the mean neap tide is reported as 3 m. Elevation was estimated from a topographic profile plotted in the paper, which shows two ridges assigned to ""System IV"". The elevation of the top of the highest ridge is 27 m, and the elevation of the low point between the ridges is 20 m. The uncertainty is 20% of the highest point.",Equal to,MIS 5e,ESR dates from the same location are consistent with MIS 5 age.,,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,N/A,0.360,,,,,,,,,,,,0.360,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-18 02:25:46
31,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-025,RU89-025-001,n/a,,University of Alberta,bivalve mollusc,Brachidontes rodriguezi,beak area or umbo,No,,,,,beach ridges,unknown,Yes,,,,-42.339550,-63.644065,Yes,Mean Sea Level / General definition,Not reported,27,0,23.5,4.42,"Tidal levels from Puerto Madryn, about 70 km west of the sample location were reported. Spring mean tide is reported at 5 m and the mean neap tide is reported as 3 m. Elevation was estimated from a topographic profile plotted in the paper, which shows two ridges assigned to ""System IV"". The elevation of the top of the highest ridge is 27 m, and the elevation of the low point between the ridges is 20 m. The uncertainty is 20% of the highest point.",Equal to,MIS 5e,ESR dates from the same location are consistent with MIS 5 age.,,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,N/A,0.390,,,,,,,,,,,,0.180,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-18 02:25:18
32,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-026,RU89-026-001,n/a,,University of Alberta,bivalve mollusc,Protothaca antiqua,beak area or umbo,No,,,,,beach ridges,unknown,Yes,,,,-42.339550,-63.644065,Yes,Mean Sea Level / General definition,Not reported,27,0,23.5,4.42,"Tidal levels from Puerto Madryn, about 70 km west of the sample location were reported. Spring mean tide is reported at 5 m and the mean neap tide is reported as 3 m. Elevation was estimated from a topographic profile plotted in the paper, which shows two ridges assigned to ""System IV"". The elevation of the top of the highest ridge is 27 m, and the elevation of the low point between the ridges is 20 m. The uncertainty is 20% of the highest point.",Equal to,MIS 5e,ESR dates from the same location are consistent with MIS 5 age.,,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,N/A,0.450,,,,,,,,,,,,0.150,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-18 02:24:55
33,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-027,RU89-027-001,n/a,,University of Alberta,bivalve mollusc,Protothaca antiqua,beak area or umbo,No,,,,,beach ridges,unknown,Yes,,,,-42.339550,-63.644065,Yes,Mean Sea Level / General definition,Not reported,27,0,23.5,4.42,"Tidal levels from Puerto Madryn, about 70 km west of the sample location were reported. Spring mean tide is reported at 5 m and the mean neap tide is reported as 3 m. Elevation was estimated from a topographic profile plotted in the paper, which shows two ridges assigned to ""System IV"". The elevation of the top of the highest ridge is 27 m, and the elevation of the low point between the ridges is 20 m. The uncertainty is 20% of the highest point.",Equal to,MIS 5e,ESR dates from the same location are consistent with MIS 5 age.,,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,N/A,0.510,,,,,,,,,,,,0.440,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-18 02:24:25
34,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-028,RU89-028-001,n/a,,University of Alberta,limpet mollusc,Patinigera magellanica,beak area or umbo,No,,,,,beach deposit,unknown,Yes,,,,-47.753976,-65.912859,Yes,Mean Sea Level / General definition,Not reported,22.5,2.5,22.5,6.82,"Spring mean tide is reported at 4 m and the mean neap tide is reported as 3 m. Elevation described as ""20-25 m"", with an outcrop that has 4 m of beach gravels, while the shells were collected only from the top 3 m of that unit. It is uncertain whether the elevation refers to the bottom or top of the outcrop. As a result of these factor, the error is the combination of 0.2 times the elevation (4.5 m), plus 2 m for half the thickness of the outcrop plus reported uncertainty of 2.5 m plus the thickness of the outcrop.",Older than,MIS 5e,"Though Rutter et al (1989) interpreted the AAR ratios as indicating MIS 5 age, ESR dates indicate that it is likely older.",,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,N/A,0.490,,,,,,,,,,,,0.470,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-18 02:35:45
35,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-029,RU89-029-001,n/a,,University of Alberta,bivalve mollusc,Brachidontes rodriguezi,beak area or umbo,No,,,,,beach deposit,unknown,Yes,,,,-47.753976,-65.912859,Yes,Mean Sea Level / General definition,Not reported,22.5,2.5,22.5,6.8,"Spring mean tide is reported at 4 m and the mean neap tide is reported as 3 m. Elevation described as ""20-25 m"", with an outcrop that has 4 m of beach gravels, while the shells were collected only from the top 3 m of that unit. It is uncertain whether the elevation refers to the bottom or top of the outcrop. As a result of these factor, the error is the combination of 0.2 times the elevation (4.5 m), plus 2 m for half the thickness of the outcrop plus reported uncertainty of 2.5 m plus the thickness of the outcrop.",Equal to,MIS 5e,"Though Rutter et al (1989) interpreted the AAR ratios as indicating MIS 5 age, ESR dates indicate that it is likely older.",,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,N/A,0.510,,,,,,,,,,,,0.480,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-18 02:36:40
36,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-030,RU89-030-001,n/a,,University of Alberta,limpet mollusc,Patinigera magellanica,beak area or umbo,No,,,,,beach deposit,unknown,Yes,,,,-47.753976,-65.912859,Yes,Mean Sea Level / General definition,Not reported,22.5,2.5,22.5,6.8,"Spring mean tide is reported at 4 m and the mean neap tide is reported as 3 m. Elevation described as ""20-25 m"", with an outcrop that has 4 m of beach gravels, while the shells were collected only from the top 3 m of that unit. It is uncertain whether the elevation refers to the bottom or top of the outcrop. As a result of these factor, the error is the combination of 0.2 times the elevation (4.5 m), plus 2 m for half the thickness of the outcrop plus reported uncertainty of 2.5 m plus the thickness of the outcrop.",Equal to,MIS 5e,"Though Rutter et al (1989) interpreted the AAR ratios as indicating MIS 5 age, ESR dates indicate that it is likely older.",,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,N/A,0.550,,,,,,,,,,,,,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-18 02:37:20
37,1,"Rutter et al., 1989
 Gowan et al., 2021",,RU89-031,RU89-031-001,n/a,,University of Alberta,bivalve mollusc,Brachidontes rodriguezi,beak area or umbo,No,,,,,beach deposit,unknown,Yes,,,,-47.753976,-65.912859,Yes,Mean Sea Level / General definition,Not reported,22.5,2.5,22.5,6.8,"Spring mean tide is reported at 4 m and the mean neap tide is reported as 3 m. Elevation described as ""20-25 m"", with an outcrop that has 4 m of beach gravels, while the shells were collected only from the top 3 m of that unit. It is uncertain whether the elevation refers to the bottom or top of the outcrop. As a result of these factor, the error is the combination of 0.2 times the elevation (4.5 m), plus 2 m for half the thickness of the outcrop plus reported uncertainty of 2.5 m plus the thickness of the outcrop.",Equal to,MIS 5e,"Though Rutter et al (1989) interpreted the AAR ratios as indicating MIS 5 age, ESR dates indicate that it is likely older.",,,,"analytical method of Rutter et al., 1979",Chirasil-Val,,3,,peak-area,,N/A,0.570,,,,,,,,,,,,0.520,,"If the standard deviation was greater than 0.09, they performed additional runs; typical standard deviations were between 0.04 and 0.0005",No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,WALIS Admin,2020-03-18 02:37:54
